source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0010646,regulation of cell communication,2.2979435264604483e-10,True,"""Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",3121,1896,419,19147,0.2209915611814346,0.13425184235821852,query_1,"['GO:0007154', 'GO:0050794']"
GO:BP,GO:0045229,external encapsulating structure organization,2.3449066055845665e-10,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of external structures that lie outside the plasma membrane and surround the entire cell."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",282,1896,68,19147,0.035864978902953586,0.24113475177304963,query_1,['GO:0016043']
GO:BP,GO:0048518,positive regulation of biological process,2.391651490188625e-10,True,"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",5399,1896,666,19147,0.3512658227848101,0.12335617706982775,query_1,"['GO:0008150', 'GO:0050789']"
GO:BP,GO:0070848,response to growth factor,2.492977250075341e-10,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF, GOC:mah]",667,1896,124,19147,0.06540084388185655,0.18590704647676162,query_1,['GO:0009719']
GO:BP,GO:0008015,blood circulation,2.6627920128355005e-10,True,"""The flow of blood through the body of an animal, enabling the transport of nutrients to the tissues and the removal of waste products."" [GOC:mtg_heart, ISBN:0192800825]",427,1896,90,19147,0.04746835443037975,0.2107728337236534,query_1,['GO:0003013']
GO:BP,GO:0022603,regulation of anatomical structure morphogenesis,3.1969407109415666e-10,True,"""Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis."" [GOC:mah]",766,1896,137,19147,0.07225738396624473,0.17885117493472585,query_1,"['GO:0009653', 'GO:0050793']"
GO:BP,GO:0023051,regulation of signaling,4.168367691411013e-10,True,"""Any process that modulates the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",3117,1896,417,19147,0.2199367088607595,0.13378248315688163,query_1,"['GO:0023052', 'GO:0050789']"
GO:BP,GO:0030198,extracellular matrix organization,5.488253793115953e-10,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an extracellular matrix."" [GOC:mah]",281,1896,67,19147,0.03533755274261603,0.23843416370106763,query_1,"['GO:0043062', 'GO:0045229']"
GO:BP,GO:0043062,extracellular structure organization,6.445163079885677e-10,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of structures in the space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane, and also covers the host cell environment outside an intracellular parasite."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",282,1896,67,19147,0.03533755274261603,0.2375886524822695,query_1,['GO:0016043']
GO:BP,GO:0030029,actin filament-based process,6.666916979969351e-10,True,"""Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins."" [GOC:mah]",744,1896,133,19147,0.07014767932489452,0.17876344086021506,query_1,['GO:0009987']
GO:BP,GO:0032101,regulation of response to external stimulus,8.336287341795862e-10,True,"""Any process that modulates the frequency, rate or extent of a response to an external stimulus."" [GOC:mah]",984,1896,164,19147,0.08649789029535865,0.16666666666666666,query_1,"['GO:0009605', 'GO:0048583']"
GO:BP,GO:0031589,cell-substrate adhesion,1.013166705162413e-09,True,"""The attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:mah, GOC:pf]",330,1896,74,19147,0.039029535864978905,0.22424242424242424,query_1,['GO:0007155']
GO:BP,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,1.1135235188862748e-09,True,"""A G protein-coupled receptor signaling pathway in which the signal is transmitted via the activation of adenylyl cyclase activity which results in an increase in the intracellular concentration of cyclic AMP (cAMP). This pathway is negatively regulated by phosphodiesterase, which cleaves cAMP and terminates the signaling."" [GOC:dph, GOC:mah, GOC:signaling, GOC:tb, ISBN:0815316194]",132,1896,41,19147,0.021624472573839662,0.3106060606060606,query_1,['GO:0007188']
GO:BP,GO:1901700,response to oxygen-containing compound,1.1236841474499362e-09,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",1405,1896,216,19147,0.11392405063291139,0.15373665480427046,query_1,['GO:0042221']
GO:BP,GO:0045597,positive regulation of cell differentiation,1.1822269822248937e-09,True,"""Any process that activates or increases the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",758,1896,134,19147,0.07067510548523206,0.17678100263852242,query_1,"['GO:0030154', 'GO:0045595', 'GO:0048522', 'GO:0051094']"
GO:BP,GO:0003018,vascular process in circulatory system,2.453320240542083e-09,True,"""A circulatory process that occurs at the level of the vasculature."" [GOC:mtg_cardio]",240,1896,59,19147,0.031118143459915613,0.24583333333333332,query_1,['GO:0003013']
GO:BP,GO:0045595,regulation of cell differentiation,2.4544514136886227e-09,True,"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]",1335,1896,206,19147,0.10864978902953587,0.1543071161048689,query_1,"['GO:0030154', 'GO:0050793', 'GO:0050794']"
GO:BP,GO:0071345,cellular response to cytokine stimulus,2.976417883991624e-09,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:mah]",791,1896,137,19147,0.07225738396624473,0.1731984829329962,query_1,['GO:0034097']
GO:BP,GO:0009966,regulation of signal transduction,3.939966037333958e-09,True,"""Any process that modulates the frequency, rate or extent of signal transduction."" [GOC:sm]",2757,1896,371,19147,0.19567510548523206,0.1345665578527385,query_1,"['GO:0007165', 'GO:0010646', 'GO:0023051', 'GO:0048583']"
GO:BP,GO:0007599,hemostasis,4.466662385831186e-09,True,"""The stopping of bleeding (loss of body fluid) or the arrest of the circulation to an organ or part."" [ISBN:0198506732]",225,1896,56,19147,0.029535864978902954,0.24888888888888888,query_1,['GO:0050878']
GO:BP,GO:0030155,regulation of cell adhesion,6.262012931104258e-09,True,"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix."" [GOC:mah]",731,1896,128,19147,0.06751054852320675,0.17510259917920656,query_1,"['GO:0007155', 'GO:0050794']"
GO:BP,GO:0007399,nervous system development,6.981485299855906e-09,True,"""The process whose specific outcome is the progression of nervous tissue over time, from its formation to its mature state."" [GOC:dgh]",2259,1896,313,19147,0.16508438818565402,0.1385568835768039,query_1,['GO:0048731']
GO:BP,GO:0001775,cell activation,7.085770344975874e-09,True,"""A multicellular organismal process by which exposure to an activating factor such as a cellular or soluble ligand results in a change in the morphology or behavior of a cell."" [GOC:mgi_curators]",1020,1896,165,19147,0.08702531645569621,0.16176470588235295,query_1,"['GO:0009987', 'GO:0032501']"
GO:BP,GO:0009617,response to bacterium,8.85534611519417e-09,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a bacterium."" [GOC:hb]",549,1896,103,19147,0.054324894514767935,0.18761384335154827,query_1,['GO:0051707']
GO:BP,GO:0065008,regulation of biological quality,1.0535231684313741e-08,True,"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",2522,1896,342,19147,0.18037974683544303,0.13560666137985725,query_1,['GO:0065007']
GO:BP,GO:0002274,myeloid leukocyte activation,1.3045438572789304e-08,True,"""A change in the morphology or behavior of a myeloid leukocyte resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:add, ISBN:0781735149]",225,1896,55,19147,0.0290084388185654,0.24444444444444444,query_1,['GO:0045321']
GO:BP,GO:0009887,animal organ morphogenesis,1.5228579850329836e-08,True,"""Morphogenesis of an animal organ. An organ is defined as a tissue or set of tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dgh, GOC:go_curators, ISBN:0471245208, ISBN:0721662544]",857,1896,143,19147,0.07542194092827004,0.16686114352392065,query_1,"['GO:0009653', 'GO:0048513']"
GO:BP,GO:0070372,regulation of ERK1 and ERK2 cascade,1.8746846814066104e-08,True,"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade."" [GOC:add, ISBN:0121245462, ISBN:0896039986]",246,1896,58,19147,0.03059071729957806,0.23577235772357724,query_1,"['GO:0043408', 'GO:0070371']"
GO:BP,GO:0010647,positive regulation of cell communication,2.01198182814474e-08,True,"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",1602,1896,234,19147,0.12341772151898735,0.14606741573033707,query_1,"['GO:0007154', 'GO:0010646', 'GO:0048522']"
GO:BP,GO:0007507,heart development,2.411612562942553e-08,True,"""The process whose specific outcome is the progression of the heart over time, from its formation to the mature structure. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:jid, UBERON:0000948]",537,1896,100,19147,0.052742616033755275,0.186219739292365,query_1,"['GO:0048513', 'GO:0072359']"
